RespondentID,CollectorID,StartDate,EndDate,What is your age?,What is your gender?,In what type of organisation are you employed?,other organisation type,Approximately how many individuals does your organization employ at all locations?,What is your position in the organisation's hierarchy,"organisation-role:marketing
",organisation-role: sales,organisation-role: finance,organisation-role: production,organisation-role: R&D,organisation-role: IT,organisation-role: Support,organisation-role: other,What is your organisation's industry?,"Other industry of organisation
",What is your highest degree?,other degree,Type of Studies : Science or mathematics,"
",Type of Studies : ICT,Type of Studies : Commerce,Type of Studies : Social sciences,Type of Studies : Law,Type of Studies : Other,How many years have you worked in Data Science or related field?,"Rating 1-5: Algorithms (ex: computational complexity, CS theory)",Rating 1-5: Back-End Programming (ex: JAVA/Rails/Objective C),"Rating 1-5: Bayesian/Monte-Carlo Statistics (ex: MCMC, BUGS)","Rating 1-5: Big and Distributed Data (ex: Hadoop, Map/Reduce)","Rating 1-5: Business (ex: management, business development, budgeting)","Rating 1-5: Classical Statistics (ex: general linear model, ANOVA)","Rating 1-5: Data Manipulation (ex: regexes, Python, R, SAS, web scraping)","Rating 1-5: Front-End Programming (ex: java script, HTML, CSS)","Rating 1-5: Graphical Models (ex: social networks, Bayes networks)","Rating 1-5: Machine Learning (ex: decision trees, neural nets, SVM, clustering)","Rating 1-5: Math (ex: linear algebra, real analysis, calculus)","Rating 1-5: Optimization (ex: linear, integer, convex, global)","Rating 1-5: Product Development (ex: design, project management)","Rating 1-5: Science (ex: experimental design, technical writing/publishing)","Rating 1-5: Simulation (ex: discrete, agent-based, continuous)","Rating 1-5: Spatial Statistics (ex: geographic covariates, GIS)","Rating 1-5: Structured Data (ex: RDBMS, SQL, JSON, XML, ETL)",Rating 1-5: Surveys and Marketing (ex: multinomial modeling),"Rating 1-5: Systems Administration (ex: *nix, DBA, cloud tech.)","Rating 1-5: Temporal Statistics (ex: forecasting, time-series analysis)","Rating 1-5: Unstructured Data (ex: noSQL, text mining)","Rating 1-5: Visualization (ex: statistical graphics, mapping, web-based data‐viz)",Which important skill did we leave out?,Data scientist type: developer,Data scientist type: Engineer,Data scientist type: Researcher,Data scientist type: Scientist,Data scientist type: Statistician,Data scientist type: Jack-of-all-trades,Data scientist type: Artist,Data scientist type: Hacker,Data scientist type: Leader,Data scientist type: Business person,Data scientist type: Entrepreneur,Data scientist type: Other,Motivation: I've never attended one of those meetings,"Motivation: Socialising, interacting with like-minded people","Motivation:Networking, business to business","Motivation: Networking, meeting potential employers","Motivation: Networking, meeting potential employees",Motivation: Learn about new developments in Data Science,Motivation: Hear what's happening on the Belgian Data Science scene,"Motivation: Contributing (e.g., presenting, taking actively part to discussions)",Motivation: Other,"Do you have suggestions to improve the meetings, or suggestions for potential speakers?"
3822294137,65397871,3/11/2015 8:44:34,3/11/2015 9:35:20,25 to 34,Male,Business or NGO,,51000,Middle level/executive,Marketing,,,,,IT,,,Financial services,,PhD,,Science or mathematics,,,,,,,1,4,2,2,3,1,3,5,3,4,4,5,4,1,5,2,2,3,3,3,3,4,3,,"Yes, but not completely",Maybe,"Yes, definitely","Yes, definitely","Yes, but not completely","Yes, but not completely",Maybe a bit,"Yes, but not completely",Maybe,Maybe a bit,Maybe,,,"Socialising, interacting with like-minded people",,"Networking, meeting potential employers",,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,"Contributing (e.g., presenting, taking actively part to discussions)","Learn about, discuss or sign up for Hands-on sessions!",
3822289161,65397871,3/11/2015 8:41:47,3/11/2015 8:49:57,45 to 54,Male,Academia,,100,No management responsibilities,,,,,R&D,,,,IT and technology,,Master,,,Engineering,,,,,,2,4,4,4,3,2,3,5,5,5,4,4,4,5,4,3,3,3,4,3,4,4,5,,"Yes, but not completely","Yes, definitely","Yes, definitely","Yes, but not completely",Maybe,"Yes, but not completely",Maybe a bit,"Yes, definitely",Maybe,Maybe a bit,Maybe,,I've never attended one of those meetings,,,,,,,,,
3822288311,65397871,3/11/2015 8:41:27,3/11/2015 8:50:50,35 to 44,Male,Business or NGO,,20,Top level/administrative,,,Finance,,,IT,,General Management,IT and technology,,Bachelor,,,,ICT,,,,,2,1,2,1,2,4,1,1,3,1,1,1,1,3,2,1,1,5,3,4,1,2,3,,Maybe a bit,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Maybe,"Yes, but not completely","Yes, but not completely",,,"Socialising, interacting with like-minded people",,,"Networking, meeting potential employees",Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,"Contributing (e.g., presenting, taking actively part to discussions)",,
3822285240,65397871,3/11/2015 8:39:35,3/11/2015 8:57:37,18 to 24,Male,Academia,,6000,No management responsibilities,,,,,R&D,,,,Education,,Master,,,,ICT,,,,,1,3,3,2,2,1,2,3,3,1,3,3,2,3,3,3,1,3,1,3,3,2,1,,Maybe,"Yes, but not completely","Yes, definitely",Maybe,Maybe a bit,Maybe a bit,Maybe a bit,Not at all,Maybe a bit,Maybe a bit,Not at all,,,"Socialising, interacting with like-minded people","Networking, business to business",,,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,,,"Collect the slides of the meetups in one structured place, not just as comments of an event."
3822283398,65397871,3/11/2015 8:38:34,3/11/2015 8:50:03,25 to 34,Male,Business or NGO,,30,Lower level/supervisory/operative/first-line manager,,,,,,IT,,,Other (please specify),Biotechnology,Bachelor,,,Engineering,,,,,,8,2,5,1,2,4,1,3,4,1,2,1,1,5,2,1,1,4,1,4,1,3,4,,"Yes, definitely","Yes, definitely","Yes, definitely",Maybe a bit,Not at all,"Yes, but not completely",Not at all,"Yes, definitely","Yes, but not completely",Maybe a bit,Not at all,,,,,,,Learn about new developments in Data Science,,,,
3822278705,65397871,3/11/2015 8:35:40,3/11/2015 8:35:54,35 to 44,Male,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3822277261,65397871,3/11/2015 8:34:42,3/11/2015 8:44:35,25 to 34,Female,Academia,,60,No management responsibilities,,,,,R&D,,,,Education,,Master,,Science or mathematics,,,,,,,4,3,1,5,3,1,5,4,1,3,2,5,5,1,4,5,4,1,1,1,3,3,4,,Maybe a bit,"Yes, but not completely","Yes, definitely","Yes, definitely","Yes, definitely",Not at all,Maybe a bit,Maybe a bit,Maybe a bit,Maybe a bit,Maybe a bit,,,"Socialising, interacting with like-minded people",,"Networking, meeting potential employers",,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,,,
3822274902,65397871,3/11/2015 8:30:33,3/11/2015 8:42:00,25 to 34,Male,Independent,,1,Top level/administrative,Marketing,Sales,Finance,Production,R&D,IT,Support,,IT and technology,,Master,,,,ICT,Commerce,,,,8,3,4,2,2,4,2,5,4,4,2,3,2,4,2,2,3,5,2,4,3,4,5,,"Yes, definitely","Yes, but not completely",Maybe,"Yes, but not completely",Maybe a bit,"Yes, but not completely",Maybe a bit,"Yes, definitely","Yes, but not completely","Yes, but not completely","Yes, definitely",,,"Socialising, interacting with like-minded people","Networking, business to business","Networking, meeting potential employers","Networking, meeting potential employees",Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,"Contributing (e.g., presenting, taking actively part to discussions)",,"make the presentations shorter and less theoretical.   It's unfortunate, but these academics guys don't realize they are boring."
3822265565,65397871,3/11/2015 8:27:22,3/11/2015 8:42:28,35 to 44,Male,Business or NGO,,2500,Middle level/executive,,,,,,,Support,,Government/Public sector,,Master after Master,,,Engineering,ICT,,,,,3,2,2,2,2,4,2,2,2,2,2,2,2,4,2,2,2,4,2,1,2,2,3,,Not at all,"Yes, but not completely",Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,"Yes, but not completely",Maybe,Maybe,,I've never attended one of those meetings,,,,,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,,,
3822261811,65397871,3/11/2015 8:24:54,3/11/2015 8:48:41,55 to 64,Male,Consulting,,15,Middle level/executive,,Sales,,,,IT,,,IT and technology,,Master,,,,ICT,,Social sciences or humanities,,,10,4,4,1,2,4,2,3,2,2,2,2,2,4,3,1,1,4,3,3,2,2,2,,Maybe,"Yes, but not completely",Maybe,Maybe a bit,Maybe a bit,Maybe,Not at all,Maybe,"Yes, but not completely","Yes, but not completely",Maybe,,,"Socialising, interacting with like-minded people","Networking, business to business","Networking, meeting potential employers",,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,"Contributing (e.g., presenting, taking actively part to discussions)",,
3822258154,65397871,3/11/2015 8:22:28,3/11/2015 8:23:45,25 to 34,Male,Consulting,,95,Top level/administrative,Marketing,,,,R&D,,,,IT and technology,,No higher education,,Science or mathematics,,ICT,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3822255790,65397871,3/11/2015 8:20:41,3/11/2015 8:27:47,25 to 34,Male,Business or NGO,,800,Middle level/executive,,,,,,,,Risk,Financial services,,PhD,,,,,Commerce,,,,6,2,3,3,1,4,5,3,2,2,2,3,3,2,5,3,5,2,4,1,5,2,2,"Soft skills. It is important to present and explain things simply, especially data science since it uses complex models.","Yes, but not completely","Yes, but not completely","Yes, but not completely","Yes, definitely","Yes, definitely",Maybe,Maybe a bit,Not at all,Maybe,"Yes, but not completely",Maybe,,I've never attended one of those meetings,"Socialising, interacting with like-minded people","Networking, business to business",,,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,,,
3822252055,65397871,3/11/2015 8:18:22,3/12/2015 18:01:04,45 to 54,Male,Independent,,3,Top level/administrative,,,,,,,,Services (consulting),IT and technology,,PhD,,Science or mathematics,,,,,,IT Management,2,3,1,1,2,4,3,3,2,1,4,5,3,2,5,1,2,5,1,2,3,2,2,"Business Intelligence (SAP, SAS, etc.)",Maybe,Maybe,"Yes, but not completely","Yes, definitely","Yes, but not completely",Maybe,Maybe,Maybe a bit,Maybe,"Yes, but not completely","Yes, definitely",,I've never attended one of those meetings,"Socialising, interacting with like-minded people","Networking, business to business","Networking, meeting potential employers","Networking, meeting potential employees",Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,"Contributing (e.g., presenting, taking actively part to discussions)",,
3822249969,65397871,3/11/2015 8:17:04,3/11/2015 8:27:32,35 to 44,Male,Business or NGO,,100000,Lower level/supervisory/operative/first-line manager,,,,,,IT,,,Energy and natural resources,,Master,,Science or mathematics,,ICT,,,,,0,3,2,1,1,4,1,2,2,1,2,3,2,1,1,1,1,2,1,1,2,1,1,,Maybe a bit,"Yes, but not completely",Not at all,Not at all,Maybe a bit,Not at all,Not at all,Not at all,Maybe,Maybe a bit,Maybe a bit,,,"Socialising, interacting with like-minded people",,,,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,"Contributing (e.g., presenting, taking actively part to discussions)",,
3822247030,65397871,3/11/2015 8:14:53,3/11/2015 8:25:36,35 to 44,Male,Independent,,1,Top level/administrative,,,,,,IT,,,IT and technology,,Master,,,,ICT,,,,,20,5,5,1,5,5,2,5,5,3,2,3,2,5,4,2,1,5,2,5,2,4,4,,"Yes, definitely","Yes, definitely",Maybe,Maybe,Maybe a bit,"Yes, but not completely",Not at all,"Yes, but not completely",Maybe,Maybe a bit,"Yes, but not completely",data wrangler,,"Socialising, interacting with like-minded people","Networking, business to business",,,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,"Contributing (e.g., presenting, taking actively part to discussions)",,
3822235289,65397871,3/11/2015 8:06:26,3/11/2015 8:17:59,25 to 34,Female,Government/Public sector,,2000,Middle level/executive,,,,,R&D,IT,,,"Healthcare, pharmaceuticals and biotechnology",,PhD,,,,,,Social sciences or humanities,,,3,3,3,1,1,3,2,4,4,3,4,2,2,4,4,1,1,3,1,3,2,5,3,,Maybe,"Yes, but not completely","Yes, but not completely","Yes, but not completely",Maybe,"Yes, but not completely",Not at all,"Yes, but not completely","Yes, but not completely","Yes, but not completely","Yes, but not completely",,I've never attended one of those meetings,,,,,,,,,
3822233870,65397871,3/11/2015 8:05:06,3/11/2015 8:18:38,25 to 34,Male,Consulting,,80,No management responsibilities,,,,,R&D,IT,,,IT and technology,,Master,,,Engineering,,,,,,2,4,3,2,2,2,3,2,2,2,4,5,5,2,4,2,3,3,1,1,2,1,2,,Maybe,"Yes, definitely","Yes, but not completely","Yes, but not completely",Maybe,Maybe,Not at all,"Yes, definitely",Maybe a bit,Maybe a bit,"Yes, but not completely",,,,,,,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,,,
3822230231,65397871,3/11/2015 8:00:45,3/11/2015 8:55:43,45 to 54,Male,Government/Public sector,,10000,Lower level/supervisory/operative/first-line manager,,,,,R&D,IT,Support,,Government/Public sector,,Bachelor,,,,ICT,,Social sciences or humanities,,,10,1,3,1,1,1,1,4,2,1,1,1,1,3,1,2,1,5,2,1,1,2,3,"""soft skills""",Maybe,"Yes, but not completely",Maybe a bit,Not at all,Not at all,"Yes, but not completely",Maybe a bit,Maybe,Maybe,Maybe a bit,"Yes, but not completely","Too much ""knowledge driven"" skills. Not knowing your business and therefor your ""client"" is possibly one of the ""big"" issues.",,"Socialising, interacting with like-minded people",,,,,,"Contributing (e.g., presenting, taking actively part to discussions)",,"Why not bring the ""Brussels"" expiernces to the Netherlands!?"
3822215663,65397871,3/11/2015 7:53:04,3/11/2015 13:32:36,35 to 44,Male,Academia,,3000,Middle level/executive,,,,,R&D,,,,Government/Public sector,,PhD,,Science or mathematics,,,,,,,8,4,2,4,2,2,4,4,3,4,3,5,4,2,5,4,4,2,2,1,4,3,4,,Maybe,Maybe,"Yes, definitely","Yes, definitely",Maybe,Maybe a bit,Maybe,Maybe,"Yes, but not completely",Maybe a bit,Maybe a bit,,,,,,,Learn about new developments in Data Science,,,,
3822213069,65397871,3/11/2015 7:51:18,3/11/2015 7:52:55,55 to 64,Male,Government/Public sector,,300,No management responsibilities,,,,,R&D,,,,Government/Public sector,,Master after Master,,Science or mathematics,,,,,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3822201066,65397871,3/11/2015 7:42:46,3/11/2015 7:53:27,25 to 34,Male,Business or NGO,,40,Middle level/executive,,,,,R&D,,,,IT and technology,,PhD,,Science or mathematics,,,,,,,4,4,3,3,3,1,3,5,4,3,5,4,4,2,3,2,3,4,2,2,2,4,3,,"Yes, but not completely","Yes, but not completely","Yes, definitely","Yes, definitely","Yes, but not completely","Yes, definitely",Maybe,Maybe a bit,Maybe,Maybe a bit,Maybe,,I've never attended one of those meetings,,,,,,,,,
3822200535,65397871,3/11/2015 7:42:22,3/11/2015 7:47:48,25 to 34,Male,Business or NGO,,13500,No management responsibilities,,Sales,,,,,,,IT and technology,,Master after Master,,,,,,Social sciences or humanities,,,3,1,1,1,2,4,3,4,2,1,2,1,1,2,1,1,1,3,5,1,1,1,4,,Not at all,Not at all,Maybe,Not at all,Maybe,Not at all,Maybe a bit,Maybe,Not at all,"Yes, definitely",Maybe,,,,"Networking, business to business",,,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,,,
3822194475,65397871,3/11/2015 7:38:00,3/11/2015 7:59:48,25 to 34,Male,Business or NGO,,25000,Middle level/executive,Marketing,,,,,,,,Retail/Wholesale,,Master,,,Engineering,,,,,,3,3,2,1,1,4,3,3,4,1,2,4,3,2,3,2,1,2,1,1,3,1,2,,"Yes, but not completely",Maybe,Maybe a bit,Maybe,Maybe a bit,Maybe,Not at all,Maybe,Maybe,"Yes, but not completely","Yes, but not completely",,,,,,"Networking, meeting potential employees",,Hear what's happening on the Belgian Data Science scene,"Contributing (e.g., presenting, taking actively part to discussions)",,
3822190391,65397871,3/11/2015 7:20:23,3/11/2015 7:49:03,25 to 34,Female,Business or NGO,,3000,Middle level/executive,,,,,,,,customer intellingence analysis,IT and technology,,PhD,,Science or mathematics,,,,Social sciences or humanities,,,5,1,1,1,1,1,5,4,1,3,3,4,5,1,4,5,1,3,4,1,4,1,2,,Maybe a bit,Not at all,"Yes, definitely","Yes, definitely","Yes, but not completely",Not at all,Maybe a bit,Not at all,"Yes, but not completely",Maybe a bit,"Yes, but not completely",,I've never attended one of those meetings,"Socialising, interacting with like-minded people","Networking, business to business","Networking, meeting potential employers",,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,,,
3822159580,65397871,3/11/2015 7:07:00,3/11/2015 7:19:06,25 to 34,Male,Consulting,,15,Top level/administrative,,,,Production,R&D,IT,,,"Communications, entertainment, media and publishing",,Master after Master,,,,ICT,Commerce,,,,4,2,2,1,1,5,2,2,4,1,1,3,1,4,1,1,1,3,1,1,1,1,1,,Maybe a bit,Maybe,Not at all,Not at all,Maybe a bit,Not at all,Not at all,Maybe,"Yes, but not completely","Yes, definitely","Yes, definitely",,I've never attended one of those meetings,"Socialising, interacting with like-minded people","Networking, business to business",,,,,,,
3822154116,65397871,3/11/2015 7:06:52,3/11/2015 7:18:19,35 to 44,Male,Business or NGO,,60000,No management responsibilities,,,,,R&D,,,,Other (please specify),"We're a mass information firm, so we cover news, education, financial services, ...",Master after Master,,Science or mathematics,,ICT,,,,,15,5,3,1,2,3,4,4,2,3,4,4,3,5,3,1,1,3,1,2,1,4,3,Natural Language Processing,Maybe,Maybe a bit,"Yes, but not completely","Yes, but not completely",Maybe,Maybe,"Yes, but not completely",Maybe,Maybe a bit,Maybe,Maybe a bit,,I've never attended one of those meetings,,,,,,,,,
3822148735,65397871,3/11/2015 7:02:39,3/11/2015 7:25:12,35 to 44,Male,Independent,,5,Top level/administrative,Marketing,Sales,,,R&D,IT,,,IT and technology,,Master after Master,,,Engineering,,,,,MBA,12,5,4,4,4,4,3,4,2,3,5,3,4,5,4,4,2,4,1,1,3,4,4,HPC (High Performance Computing),"Yes, but not completely","Yes, but not completely",Maybe,"Yes, but not completely",Maybe,"Yes, definitely",Maybe,"Yes, but not completely","Yes, but not completely","Yes, definitely","Yes, definitely",,,"Socialising, interacting with like-minded people","Networking, business to business","Networking, meeting potential employers",,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,"Contributing (e.g., presenting, taking actively part to discussions)",,
3822146293,65397871,3/11/2015 7:00:48,3/11/2015 7:02:01,35 to 44,Male,Consulting,,15,Middle level/executive,,,,,,IT,,,IT and technology,,Master,,,,,,Social sciences or humanities,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3822145898,65397871,3/11/2015 7:00:24,3/11/2015 7:01:01,35 to 44,Male,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3822145891,65397871,3/11/2015 7:00:16,3/11/2015 7:12:56,25 to 34,Male,Government/Public sector,,120,No management responsibilities,,,,,R&D,,,,Government/Public sector,,Master,,,,,,Social sciences or humanities,,,1,2,2,2,2,2,4,4,3,2,2,3,2,3,3,2,2,4,3,2,2,2,3,,Maybe,Not at all,Maybe,Maybe,"Yes, but not completely",Maybe a bit,Maybe a bit,Maybe a bit,Maybe a bit,"Yes, but not completely",Maybe a bit,,,"Socialising, interacting with like-minded people","Networking, business to business",,,,Hear what's happening on the Belgian Data Science scene,,,
3822134673,65397871,3/11/2015 6:50:46,3/11/2015 6:52:19,25 to 34,Male,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3822065191,65397871,3/11/2015 5:55:03,3/11/2015 6:03:39,25 to 34,Male,Consulting,,80,No management responsibilities,,,,Production,,,,,Professional services,,Bachelor,,,,ICT,,,,,1,3,4,1,4,2,4,3,3,2,2,2,2,3,2,2,2,5,3,4,3,3,3,,"Yes, definitely",Maybe,Maybe a bit,Maybe a bit,Maybe a bit,Maybe,Not at all,Maybe,Maybe a bit,Maybe a bit,Not at all,,,,,,,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,,,
3822009520,65397871,3/11/2015 5:07:46,3/11/2015 5:25:22,55 to 64,Male,Business or NGO,,2800,Middle level/executive,,Sales,,,,,,,IT and technology,,Master,,,Engineering,,,,,,10,2,1,1,1,4,2,1,1,1,1,2,2,2,3,2,1,1,2,1,1,1,2,,Not at all,Not at all,Not at all,Maybe a bit,Not at all,Not at all,Not at all,Not at all,Maybe a bit,"Yes, but not completely",Maybe,,I've never attended one of those meetings,"Socialising, interacting with like-minded people","Networking, business to business",,,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,"Contributing (e.g., presenting, taking actively part to discussions)",,
3821999524,65397871,3/11/2015 4:59:34,3/11/2015 5:03:05,25 to 34,Male,Consulting,,6,Top level/administrative,,,,,,,,Management,IT and technology,,PhD,,Science or mathematics,,,,,,,8,3,4,4,2,3,3,4,3,2,4,5,4,3,5,4,2,3,2,3,3,3,3,,"Yes, definitely",Not at all,Maybe,"Yes, definitely",Maybe a bit,Maybe a bit,Not at all,Maybe a bit,Maybe,Maybe,"Yes, definitely",,I've never attended one of those meetings,,,,,,,,,
3821730822,65397871,3/10/2015 23:29:02,3/11/2015 2:29:16,35 to 44,Male,Academia,,500,Lower level/supervisory/operative/first-line manager,,,,,R&D,,,,Education,,PhD,,Science or mathematics,,ICT,,,,,10,4,2,3,3,2,4,5,4,3,4,4,3,3,4,3,2,4,2,4,4,3,4,,"Yes, but not completely","Yes, but not completely","Yes, definitely","Yes, definitely","Yes, but not completely",Maybe,"Yes, but not completely","Yes, definitely",Not at all,Not at all,Not at all,Story teller,,,,,,,,,,
3821523636,65397871,3/11/2015 0:34:15,3/11/2015 0:35:27,25 to 34,Male,Academia,,0,No management responsibilities,,,,,R&D,,,,Education,,PhD,,Science or mathematics,,,,Social sciences or humanities,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3821320945,65397871,3/10/2015 23:05:25,3/10/2015 23:26:37,45 to 54,Male,Independent,,1,Top level/administrative,,,,,,IT,,,IT and technology,,Master,,,Engineering,ICT,,,,,0,3,3,2,2,3,4,4,4,2,3,3,2,4,3,2,2,4,2,3,3,3,3,,"Yes, definitely","Yes, but not completely","Yes, but not completely",Maybe,Maybe,Maybe,Maybe,Maybe,Maybe,"Yes, but not completely","Yes, but not completely",,,,,"Networking, meeting potential employers",,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,,,
3821318210,65403283,3/10/2015 23:04:48,3/10/2015 23:07:12,25 to 34,Male,Student,,20000,No management responsibilities,,,,,,,,student,Education,,Master after Master,,Science or mathematics,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3821281922,65403283,3/10/2015 22:52:01,3/10/2015 23:03:18,25 to 34,Male,Consulting,,200,Lower level/supervisory/operative/first-line manager,Marketing,,,,R&D,IT,,,IT and technology,,Master,,Science or mathematics,,,,,,,1,1,1,3,2,3,5,4,1,2,3,3,3,3,2,2,2,3,3,2,5,3,3,,Maybe,Maybe a bit,"Yes, but not completely",Maybe a bit,"Yes, definitely",Maybe,Maybe,Maybe a bit,Maybe,"Yes, definitely",Maybe,,,"Socialising, interacting with like-minded people","Networking, business to business",,,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,"Contributing (e.g., presenting, taking actively part to discussions)",,
3821250336,65397871,3/10/2015 22:41:58,3/10/2015 22:57:38,35 to 44,Male,Business or NGO,,6000,Middle level/executive,,,,,,IT,,supply chain,Energy and natural resources,,Master after Master,,,Engineering,ICT,,,,Master Industrial Management,2,3,3,3,2,4,3,3,2,2,3,3,3,3,2,2,2,3,2,2,3,3,3,,Maybe a bit,"Yes, definitely",Maybe a bit,Maybe,Maybe,"Yes, but not completely",Maybe a bit,Maybe a bit,"Yes, but not completely","Yes, definitely",Maybe,,,,,"Networking, meeting potential employers",,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,,,
3821233089,65397871,3/10/2015 22:36:46,3/10/2015 22:48:59,25 to 34,Male,Independent,,3,Top level/administrative,Marketing,Sales,Finance,Production,R&D,IT,Support,Co-founder (= all roles),Other (please specify),Internet,Master after Master,,,Engineering,,Commerce,,,,2,2,2,2,2,4,2,3,4,2,2,2,2,4,3,2,2,4,3,3,2,2,3,Storytelling :),Maybe a bit,Maybe a bit,Not at all,Not at all,Maybe a bit,"Yes, but not completely",Maybe,Maybe,Maybe,"Yes, but not completely","Yes, definitely",,,"Socialising, interacting with like-minded people","Networking, business to business",,"Networking, meeting potential employees",Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,"Contributing (e.g., presenting, taking actively part to discussions)",,
3821200226,65397871,3/10/2015 22:26:06,3/10/2015 22:54:58,25 to 34,Male,Student,,1000,No management responsibilities,,,,,R&D,,,,Education,,Master,,,Engineering,ICT,,,,,2,3,5,3,4,2,3,4,4,3,4,4,3,4,4,3,4,4,2,3,3,4,3,,"Yes, definitely","Yes, definitely","Yes, definitely","Yes, definitely","Yes, but not completely","Yes, but not completely",Maybe,"Yes, but not completely","Yes, definitely",Maybe,"Yes, definitely",,,"Socialising, interacting with like-minded people","Networking, business to business","Networking, meeting potential employers",,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,,,
3821175177,65397871,3/10/2015 22:16:37,3/10/2015 22:31:27,25 to 34,Male,Student,,0,No management responsibilities,,,,,,,,I am a PhD student in Data Mining,Education,,PhD,,Science or mathematics,,,,,,,1,4,4,3,3,1,3,2,3,2,1,4,3,2,4,1,1,3,1,1,1,2,1,,"Yes, but not completely",Not at all,"Yes, definitely","Yes, definitely",Not at all,Maybe,Not at all,Maybe a bit,Maybe,Not at all,Not at all,,,"Socialising, interacting with like-minded people",,"Networking, meeting potential employers",,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,,,
3821171591,65397871,3/10/2015 22:15:16,3/10/2015 22:26:29,25 to 34,Male,Academia,,500,No management responsibilities,,,,,R&D,,,,Government/Public sector,,Master,,,Engineering,,,,,,2,4,2,5,3,2,4,5,3,4,5,4,4,3,5,5,5,4,2,2,4,3,5,Soft skills,"Yes, but not completely","Yes, definitely","Yes, definitely","Yes, definitely","Yes, but not completely","Yes, definitely",Maybe a bit,Maybe a bit,"Yes, definitely",Maybe,"Yes, but not completely",,,"Socialising, interacting with like-minded people","Networking, business to business",,,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,,,
3821169839,65397871,3/10/2015 22:14:36,3/10/2015 22:16:37,25 to 34,Male,Independent,,1,Middle level/executive,,,,Production,R&D,IT,,,IT and technology,,Master,,Science or mathematics,Engineering,ICT,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3821167171,65397871,3/10/2015 22:13:39,3/10/2015 22:22:57,45 to 54,Male,Business or NGO,,3,Middle level/executive,,,,,,,,Community Leader,Education,,Master after Master,,,,ICT,Commerce,,,,2,3,1,2,2,5,3,2,1,2,2,2,2,2,1,1,1,2,4,1,1,1,1,,Not at all,Not at all,Not at all,Not at all,Not at all,Maybe,Maybe,Maybe,"Yes, definitely","Yes, definitely","Yes, definitely",,,"Socialising, interacting with like-minded people",,,,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,"Contributing (e.g., presenting, taking actively part to discussions)",,
